Ticker,Ex-Div Date,Dividend,Price on Ex-Date,Frequency,Annualized Yield,Scraped At Date,Currency
EIT-UN.TO,2022-03-21,0.1,13.9399995803833,,,2026-02-20,CAD
EIT-UN.TO,2022-04-21,0.1,14.649999618530273,,,2026-02-20,CAD
EIT-UN.TO,2022-05-19,0.1,13.479999542236328,,,2026-02-20,CAD
EIT-UN.TO,2022-06-21,0.1,12.6899995803833,,,2026-02-20,CAD
EIT-UN.TO,2022-07-21,0.1,12.579999923706055,,,2026-02-20,CAD
EIT-UN.TO,2022-08-19,0.1,13.119999885559082,,,2026-02-20,CAD
EIT-UN.TO,2022-09-21,0.1,12.720000267028809,,,2026-02-20,CAD
EIT-UN.TO,2022-10-20,0.1,12.609999656677246,,,2026-02-20,CAD
EIT-UN.TO,2022-11-21,0.1,13.529999732971191,,,2026-02-20,CAD
EIT-UN.TO,2022-12-21,0.1,13.5,,,2026-02-20,CAD
EIT-UN.TO,2023-01-19,0.1,13.680000305175781,,,2026-02-20,CAD
EIT-UN.TO,2023-02-22,0.1,13.210000038146973,,,2026-02-20,CAD
EIT-UN.TO,2023-03-21,0.1,12.520000457763672,,,2026-02-20,CAD
EIT-UN.TO,2023-04-20,0.1,12.970000267028809,,,2026-02-20,CAD
EIT-UN.TO,2023-05-19,0.1,12.880000114440918,,,2026-02-20,CAD
EIT-UN.TO,2023-06-21,0.1,12.529999732971191,,,2026-02-20,CAD
EIT-UN.TO,2023-07-20,0.1,12.890000343322754,,,2026-02-20,CAD
EIT-UN.TO,2023-08-21,0.1,12.819999694824219,,,2026-02-20,CAD
EIT-UN.TO,2023-09-21,0.1,12.829999923706055,,,2026-02-20,CAD
EIT-UN.TO,2023-10-19,0.1,12.600000381469727,,,2026-02-20,CAD
EIT-UN.TO,2023-11-21,0.1,12.739999771118164,,,2026-02-20,CAD
EIT-UN.TO,2023-12-21,0.1,12.859999656677246,,,2026-02-20,CAD
EIT-UN.TO,2024-01-19,0.1,12.869999885559082,,,2026-02-20,CAD
EIT-UN.TO,2024-02-21,0.1,13.1899995803833,,,2026-02-20,CAD
EIT-UN.TO,2024-03-21,0.1,13.640000343322754,,,2026-02-20,CAD
EIT-UN.TO,2024-04-19,0.1,13.649999618530273,,,2026-02-20,CAD
EIT-UN.TO,2024-05-22,0.1,14.029999732971191,,,2026-02-20,CAD
EIT-UN.TO,2024-06-21,0.1,13.460000038146973,,,2026-02-20,CAD
EIT-UN.TO,2024-07-22,0.1,14.0,,,2026-02-20,CAD
EIT-UN.TO,2024-08-22,0.1,14.140000343322754,,,2026-02-20,CAD
EIT-UN.TO,2024-09-20,0.1,14.5,,,2026-02-20,CAD
EIT-UN.TO,2024-10-22,0.1,15.119999885559082,,,2026-02-20,CAD
EIT-UN.TO,2024-11-22,0.1,15.520000457763672,,,2026-02-20,CAD
EIT-UN.TO,2024-12-20,0.1,15.069999694824219,,,2026-02-20,CAD
EIT-UN.TO,2025-01-22,0.1,15.460000038146973,,,2026-02-20,CAD
EIT-UN.TO,2025-02-24,0.1,15.239999771118164,,,2026-02-20,CAD
EIT-UN.TO,2025-03-21,0.1,15.25,,,2026-02-20,CAD
EIT-UN.TO,2025-04-23,0.1,14.800000190734863,,,2026-02-20,CAD
EIT-UN.TO,2025-05-23,0.1,15.34000015258789,,,2026-02-20,CAD
EIT-UN.TO,2025-06-20,0.1,15.399999618530273,,,2026-02-20,CAD
EIT-UN.TO,2025-07-22,0.1,15.460000038146973,,,2026-02-20,CAD
EIT-UN.TO,2025-08-22,0.1,15.279999732971191,,,2026-02-20,CAD
EIT-UN.TO,2025-09-22,0.1,15.460000038146973,,,2026-02-20,CAD
EIT-UN.TO,2025-10-22,0.1,15.359999656677246,,,2026-02-20,CAD
EIT-UN.TO,2025-11-21,0.1,15.420000076293945,,,2026-02-20,CAD
EIT-UN.TO,2025-12-22,0.1,15.760000228881836,,,2026-02-20,CAD
EIT-UN.TO,2026-01-22,0.1,16.59000015258789,,,2026-02-20,CAD
EMAX.TO,2024-02-28,0.16,16.479999542236328,,,2026-02-20,CAD
EMAX.TO,2024-03-27,0.161,17.780000686645508,,,2026-02-20,CAD
EMAX.TO,2024-04-29,0.168,18.309999465942383,,,2026-02-20,CAD
EMAX.TO,2024-05-31,0.17,17.440000534057617,,,2026-02-20,CAD
EMAX.TO,2024-06-28,0.168,16.959999084472656,,,2026-02-20,CAD
EMAX.TO,2024-07-31,0.168,17.190000534057617,,,2026-02-20,CAD
EMAX.TO,2024-08-30,0.167,16.239999771118164,,,2026-02-20,CAD
EMAX.TO,2024-09-27,0.167,15.069999694824219,,,2026-02-20,CAD
EMAX.TO,2024-10-31,0.166,15.305000305175781,,,2026-02-20,CAD
EMAX.TO,2024-11-29,0.167,16.209999084472656,,,2026-02-20,CAD
EMAX.TO,2024-12-31,0.166,14.850000381469727,,,2026-02-20,CAD
EMAX.TO,2025-01-31,0.165,15.050000190734863,,,2026-02-20,CAD
EMAX.TO,2025-02-28,0.164,15.100000381469727,,,2026-02-20,CAD
EMAX.TO,2025-03-31,0.163,15.149999618530273,,,2026-02-20,CAD
EMAX.TO,2025-04-30,0.16,12.329999923706055,,,2026-02-20,CAD
EMAX.TO,2025-05-30,0.155,12.579999923706055,,,2026-02-20,CAD
EMAX.TO,2025-06-30,0.155,12.90999984741211,,,2026-02-20,CAD
EMAX.TO,2025-07-31,0.15,13.529999732971191,,,2026-02-20,CAD
EMAX.TO,2025-08-29,0.147,13.760000228881836,,,2026-02-20,CAD
EMAX.TO,2025-09-29,0.145,14.15999984741211,,,2026-02-20,CAD
EMAX.TO,2025-10-31,0.142,13.84000015258789,,,2026-02-20,CAD
EMAX.TO,2025-11-28,0.144,14.380000114440918,,,2026-02-20,CAD
EMAX.TO,2025-12-31,0.142,13.630000114440918,,,2026-02-20,CAD
EMAX.TO,2026-01-30,0.145,14.779999732971191,,,2026-02-20,CAD
ENCL.TO,2023-10-30,0.29,19.719999313354492,,,2026-02-20,CAD
ENCL.TO,2023-11-29,0.29,19.479999542236328,,,2026-02-20,CAD
ENCL.TO,2023-12-28,0.29,18.540000915527344,,,2026-02-20,CAD
ENCL.TO,2024-01-30,0.29,18.770000457763672,,,2026-02-20,CAD
ENCL.TO,2024-02-28,0.29,19.190000534057617,,,2026-02-20,CAD
ENCL.TO,2024-03-27,0.29,20.34000015258789,,,2026-02-20,CAD
ENCL.TO,2024-04-29,0.29,21.059999465942383,,,2026-02-20,CAD
ENCL.TO,2024-05-31,0.29,20.690000534057617,,,2026-02-20,CAD
ENCL.TO,2024-06-28,0.29,19.709999084472656,,,2026-02-20,CAD
ENCL.TO,2024-07-31,0.29,20.170000076293945,,,2026-02-20,CAD
ENCL.TO,2024-08-30,0.29,19.979999542236328,,,2026-02-20,CAD
ENCL.TO,2024-09-27,0.29,18.93000030517578,,,2026-02-20,CAD
ENCL.TO,2024-10-31,0.29,19.510000228881836,,,2026-02-20,CAD
ENCL.TO,2024-11-29,0.29,20.110000610351562,,,2026-02-20,CAD
ENCL.TO,2024-12-31,0.29,18.75,,,2026-02-20,CAD
ENCL.TO,2025-01-31,0.265,18.520000457763672,,,2026-02-20,CAD
ENCL.TO,2025-02-28,0.265,18.3799991607666,,,2026-02-20,CAD
ENCL.TO,2025-03-31,0.265,19.25,,,2026-02-20,CAD
ENCL.TO,2025-04-30,0.255,16.809999465942383,,,2026-02-20,CAD
ENCL.TO,2025-05-30,0.255,17.510000228881836,,,2026-02-20,CAD
ENCL.TO,2025-06-30,0.255,17.889999389648438,,,2026-02-20,CAD
ENCL.TO,2025-07-31,0.26,18.0049991607666,,,2026-02-20,CAD
ENCL.TO,2025-08-29,0.26,18.43000030517578,,,2026-02-20,CAD
ENCL.TO,2025-09-29,0.26,18.93000030517578,,,2026-02-20,CAD
ENCL.TO,2025-10-31,0.26,18.100000381469727,,,2026-02-20,CAD
ENCL.TO,2025-11-28,0.26,19.010000228881836,,,2026-02-20,CAD
ENCL.TO,2025-12-31,0.26,18.200000762939453,,,2026-02-20,CAD
ENCL.TO,2026-01-30,0.26,19.260000228881836,,,2026-02-20,CAD
ENS.TO,2021-02-25,0.13,13.020000457763672,,,2026-02-20,CAD
ENS.TO,2021-03-30,0.13,12.979999542236328,,,2026-02-20,CAD
ENS.TO,2021-04-29,0.13,13.170000076293945,,,2026-02-20,CAD
ENS.TO,2021-05-28,0.13,13.380000114440918,,,2026-02-20,CAD
ENS.TO,2021-06-29,0.13,14.140000343322754,,,2026-02-20,CAD
ENS.TO,2021-07-29,0.13,14.930000305175781,,,2026-02-20,CAD
ENS.TO,2021-08-30,0.13,14.649999618530273,,,2026-02-20,CAD
ENS.TO,2021-09-28,0.13,15.109999656677246,,,2026-02-20,CAD
ENS.TO,2021-10-28,0.13,15.899999618530273,,,2026-02-20,CAD
ENS.TO,2021-11-29,0.13,15.15999984741211,,,2026-02-20,CAD
ENS.TO,2021-12-30,0.13,14.050000190734863,,,2026-02-20,CAD
ENS.TO,2022-01-28,0.13,14.84000015258789,,,2026-02-20,CAD
ENS.TO,2022-02-25,0.13,15.020000457763672,,,2026-02-20,CAD
ENS.TO,2022-03-30,0.13,15.6899995803833,,,2026-02-20,CAD
ENS.TO,2022-04-28,0.13,16.049999237060547,,,2026-02-20,CAD
ENS.TO,2022-05-30,0.13,16.920000076293945,,,2026-02-20,CAD
ENS.TO,2022-06-29,0.13,15.149999618530273,,,2026-02-20,CAD
ENS.TO,2022-07-28,0.13,16.0,,,2026-02-20,CAD
ENS.TO,2022-08-30,0.13,15.9399995803833,,,2026-02-20,CAD
ENS.TO,2022-09-28,0.13,14.960000038146973,,,2026-02-20,CAD
ENS.TO,2022-10-28,0.13,15.279999732971191,,,2026-02-20,CAD
ENS.TO,2022-11-29,0.13,15.850000381469727,,,2026-02-20,CAD
ENS.TO,2022-12-29,0.13,15.140000343322754,,,2026-02-20,CAD
ENS.TO,2023-01-30,0.13,15.5,,,2026-02-20,CAD
ENS.TO,2023-02-27,0.13,15.260000228881836,,,2026-02-20,CAD
ENS.TO,2023-03-30,0.13,15.0,,,2026-02-20,CAD
ENS.TO,2023-04-27,0.13,15.079999923706055,,,2026-02-20,CAD
ENS.TO,2023-05-30,0.13,14.960000038146973,,,2026-02-20,CAD
ENS.TO,2023-06-29,0.13,15.0,,,2026-02-20,CAD
ENS.TO,2023-07-28,0.13,14.84000015258789,,,2026-02-20,CAD
ENS.TO,2023-08-30,0.13,13.489999771118164,,,2026-02-20,CAD
ENS.TO,2023-09-28,0.13,11.470000267028809,,,2026-02-20,CAD
ENS.TO,2023-10-30,0.13,11.020000457763672,,,2026-02-20,CAD
ENS.TO,2023-11-29,0.13,12.65999984741211,,,2026-02-20,CAD
ENS.TO,2023-12-28,0.13,12.029999732971191,,,2026-02-20,CAD
ENS.TO,2024-01-30,0.13,12.25,,,2026-02-20,CAD
ENS.TO,2024-02-28,0.13,11.739999771118164,,,2026-02-20,CAD
ENS.TO,2024-03-27,0.13,12.029999732971191,,,2026-02-20,CAD
ENS.TO,2024-04-29,0.13,11.4399995803833,,,2026-02-20,CAD
ENS.TO,2024-05-31,0.13,11.75,,,2026-02-20,CAD
ENS.TO,2024-06-28,0.13,11.170000076293945,,,2026-02-20,CAD
ENS.TO,2024-07-31,0.13,11.729999542236328,,,2026-02-20,CAD
ENS.TO,2024-08-30,0.13,12.210000038146973,,,2026-02-20,CAD
ENS.TO,2024-09-27,0.13,12.399999618530273,,,2026-02-20,CAD
ENS.TO,2024-10-31,0.13,12.920000076293945,,,2026-02-20,CAD
ENS.TO,2024-11-29,0.13,13.770000457763672,,,2026-02-20,CAD
ENS.TO,2024-12-31,0.13,14.0,,,2026-02-20,CAD
ENS.TO,2025-01-31,0.13,14.329999923706055,,,2026-02-20,CAD
ENS.TO,2025-02-28,0.13,13.960000038146973,,,2026-02-20,CAD
ENS.TO,2025-03-31,0.13,14.210000038146973,,,2026-02-20,CAD
ENS.TO,2025-04-30,0.13,14.079999923706055,,,2026-02-20,CAD
ENS.TO,2025-05-30,0.13,14.420000076293945,,,2026-02-20,CAD
ENS.TO,2025-06-30,0.13,14.140000343322754,,,2026-02-20,CAD
ENS.TO,2025-07-31,0.13,14.15999984741211,,,2026-02-20,CAD
ENS.TO,2025-08-29,0.13,14.930000305175781,,,2026-02-20,CAD
ENS.TO,2025-09-29,0.13,15.710000038146973,,,2026-02-20,CAD
ENS.TO,2025-10-31,0.13,14.779999732971191,,,2026-02-20,CAD
ENS.TO,2025-11-28,0.13,15.680000305175781,,,2026-02-20,CAD
ENS.TO,2025-12-31,0.13,15.15999984741211,,,2026-02-20,CAD
ENS.TO,2026-01-30,0.13,14.970000267028809,,,2026-02-20,CAD
EQCL.TO,2023-10-30,0.195,19.25,,,2026-01-21,CAD
EQCL.TO,2023-11-29,0.195,20.280000686645508,,,2026-01-21,CAD
EQCL.TO,2023-12-28,0.195,20.40999984741211,,,2026-01-21,CAD
EQCL.TO,2024-01-30,0.195,20.790000915527344,,,2026-01-21,CAD
EQCL.TO,2024-02-28,0.195,21.309999465942383,,,2026-01-21,CAD
EQCL.TO,2024-03-27,0.195,21.75,,,2026-01-21,CAD
EQCL.TO,2024-04-29,0.21,21.290000915527344,,,2026-01-21,CAD
EQCL.TO,2024-05-31,0.21,21.3799991607666,,,2026-01-21,CAD
EQCL.TO,2024-06-28,0.21,21.43000030517578,,,2026-01-21,CAD
EQCL.TO,2024-07-31,0.21,21.8700008392334,,,2026-01-21,CAD
EQCL.TO,2024-08-30,0.21,21.57999992370605,,,2026-01-21,CAD
EQCL.TO,2024-09-27,0.21,22.049999237060547,,,2026-01-21,CAD
EQCL.TO,2024-10-31,0.21,22.030000686645508,,,2026-01-21,CAD
EQCL.TO,2024-11-29,0.21,22.8700008392334,,,2026-01-21,CAD
EQCL.TO,2024-12-31,0.21,22.57999992370605,,,2026-01-21,CAD
EQCL.TO,2025-01-31,0.225,23.3700008392334,,,2026-01-21,CAD
EQCL.TO,2025-02-28,0.225,23.030000686645508,,,2026-01-21,CAD
EQCL.TO,2025-03-31,0.225,21.89999961853028,,,2026-01-21,CAD
EQCL.TO,2025-04-30,0.22,20.549999237060547,,,2026-01-21,CAD
EQCL.TO,2025-05-30,0.22,21.38999938964844,,,2026-01-21,CAD
EQCL.TO,2025-06-30,0.22,21.8799991607666,,,2026-01-21,CAD
EQCL.TO,2025-07-31,0.22,22.200000762939453,,,2026-01-21,CAD
EQCL.TO,2025-08-29,0.22,22.5049991607666,,,2026-01-21,CAD
EQCL.TO,2025-09-29,0.22,23.270000457763672,,,2026-01-21,CAD
EQCL.TO,2025-10-31,0.235,23.799999237060547,,,2026-01-21,CAD
EQCL.TO,2025-11-28,0.235,24.040000915527344,,,2026-01-21,CAD
EQCL.TO,2025-12-31,0.235,23.450000762939453,,,2026-01-21,CAD
EQCL.TO,2026-01-30,0.23,23.559999465942383,,,2026-02-20,CAD
ESPX.TO,2023-01-30,0.155,20.860000610351562,,,2026-02-20,CAD
ESPX.TO,2023-02-27,0.155,20.209999084472656,,,2026-02-20,CAD
ESPX.TO,2023-03-30,0.155,20.40999984741211,,,2026-02-20,CAD
ESPX.TO,2023-04-27,0.155,20.649999618530273,,,2026-02-20,CAD
ESPX.TO,2023-05-30,0.155,20.809999465942383,,,2026-02-20,CAD
ESPX.TO,2023-06-29,0.155,21.43000030517578,,,2026-02-20,CAD
ESPX.TO,2023-07-28,0.155,22.15999984741211,,,2026-02-20,CAD
ESPX.TO,2023-08-30,0.155,21.670000076293945,,,2026-02-20,CAD
ESPX.TO,2023-09-28,0.155,20.56999969482422,,,2026-02-20,CAD
ESPX.TO,2023-10-30,0.155,19.809999465942383,,,2026-02-20,CAD
ESPX.TO,2023-11-29,0.155,21.280000686645508,,,2026-02-20,CAD
ESPX.TO,2023-12-28,0.155,22.139999389648438,,,2026-02-20,CAD
ESPX.TO,2024-01-30,0.155,22.540000915527344,,,2026-02-20,CAD
ESPX.TO,2024-02-28,0.155,23.010000228881836,,,2026-02-20,CAD
ESPX.TO,2024-03-27,0.155,23.530000686645508,,,2026-02-20,CAD
ESPX.TO,2024-04-29,0.155,22.84000015258789,,,2026-02-20,CAD
ESPX.TO,2024-05-31,0.155,23.299999237060547,,,2026-02-20,CAD
ESPX.TO,2024-06-28,0.155,23.989999771118164,,,2026-02-20,CAD
ESPX.TO,2024-07-31,0.155,23.950000762939453,,,2026-02-20,CAD
ESPX.TO,2024-08-30,0.155,24.479999542236328,,,2026-02-20,CAD
ESPX.TO,2024-09-27,0.155,24.8799991607666,,,2026-02-20,CAD
ESPX.TO,2024-10-31,0.155,24.56999969482422,,,2026-02-20,CAD
ESPX.TO,2024-11-29,0.155,25.725000381469727,,,2026-02-20,CAD
ESPX.TO,2024-12-31,0.155,24.889999389648438,,,2026-02-20,CAD
ESPX.TO,2025-01-31,0.155,25.299999237060547,,,2026-02-20,CAD
ESPX.TO,2025-02-28,0.225,24.540000915527344,,,2026-02-20,CAD
ESPX.TO,2025-03-31,0.225,23.09000015258789,,,2026-02-20,CAD
ESPX.TO,2025-04-30,0.225,22.469999313354492,,,2026-02-20,CAD
ESPX.TO,2025-05-30,0.225,23.59000015258789,,,2026-02-20,CAD
ESPX.TO,2025-06-30,0.225,24.5,,,2026-02-20,CAD
ESPX.TO,2025-07-31,0.225,24.780000686645508,,,2026-02-20,CAD
ESPX.TO,2025-08-29,0.225,24.989999771118164,,,2026-02-20,CAD
ESPX.TO,2025-09-29,0.225,25.440000534057617,,,2026-02-20,CAD
ESPX.TO,2025-10-31,0.225,25.889999389648438,,,2026-02-20,CAD
ESPX.TO,2025-11-28,0.225,25.719999313354492,,,2026-02-20,CAD
ESPX.TO,2025-12-31,0.225,25.540000915527344,,,2026-02-20,CAD
ESPX.TO,2026-01-30,0.225,25.5,,,2026-02-20,CAD
ETHY.TO,2021-12-24,0.05,9.0600004196167,,,2026-02-20,CAD
ETHY.TO,2021-12-29,0.14,8.289999961853027,,,2026-02-20,CAD
ETHY.TO,2022-01-27,0.1,4.989999771118164,,,2026-02-20,CAD
ETHY.TO,2022-02-24,0.083,5.659999847412109,,,2026-02-20,CAD
ETHY.TO,2022-03-29,0.081,7.050000190734863,,,2026-02-20,CAD
ETHY.TO,2022-04-27,0.07,5.909999847412109,,,2026-02-20,CAD
ETHY.TO,2022-05-27,0.07,3.559999942779541,,,2026-02-20,CAD
ETHY.TO,2022-06-28,0.025,2.2799999713897705,,,2026-02-20,CAD
ETHY.TO,2022-07-27,0.025,3.059999942779541,,,2026-02-20,CAD
ETHY.TO,2022-08-29,0.032,2.9200000762939453,,,2026-02-20,CAD
ETHY.TO,2022-09-28,0.027,2.549999952316284,,,2026-02-20,CAD
ETHY.TO,2022-10-27,0.027,2.930000066757202,,,2026-02-20,CAD
ETHY.TO,2022-11-28,0.021,2.200000047683716,,,2026-02-20,CAD
ETHY.TO,2022-12-28,0.021,2.2300000190734863,,,2026-02-20,CAD
ETHY.TO,2023-01-26,0.021,2.799999952316284,,,2025-10-01,CAD
ETHY.TO,2023-01-27,0.021,2.7699999809265137,,,2026-02-20,CAD
ETHY.TO,2023-02-24,0.021,2.75,,,2026-02-20,CAD
ETHY.TO,2023-03-29,0.021,2.9700000286102295,,,2026-02-20,CAD
ETHY.TO,2023-04-26,0.032,3.0,,,2026-02-20,CAD
ETHY.TO,2023-05-30,0.032,3.0799999237060547,,,2026-02-20,CAD
ETHY.TO,2023-06-28,0.032,2.950000047683716,,,2026-02-20,CAD
ETHY.TO,2023-07-27,0.032,2.9700000286102295,,,2026-02-20,CAD
ETHY.TO,2023-08-29,0.032,2.7699999809265137,,,2026-02-20,CAD
ETHY.TO,2023-09-27,0.032,2.5299999713897705,,,2026-02-20,CAD
ETHY.TO,2023-10-27,0.032,2.740000009536743,,,2026-02-20,CAD
ETHY.TO,2023-11-28,0.033,3.1500000953674316,,,2026-02-20,CAD
ETHY.TO,2023-12-27,0.033,3.4600000381469727,,,2026-02-20,CAD
ETHY.TO,2024-01-29,0.033,3.359999895095825,,,2026-02-20,CAD
ETHY.TO,2024-02-27,0.033,4.449999809265137,,,2026-02-20,CAD
ETHY.TO,2024-03-26,0.038,4.579999923706055,,,2026-02-20,CAD
ETHY.TO,2024-04-26,0.038,4.070000171661377,,,2026-02-20,CAD
ETHY.TO,2024-05-29,0.038,4.760000228881836,,,2026-02-20,CAD
ETHY.TO,2024-06-26,0.038,4.300000190734863,,,2026-02-20,CAD
ETHY.TO,2024-07-29,0.038,4.139999866485596,,,2026-02-20,CAD
ETHY.TO,2024-08-28,0.038,3.1500000953674316,,,2026-02-20,CAD
ETHY.TO,2024-09-26,0.038,3.259999990463257,,,2026-02-20,CAD
ETHY.TO,2024-10-29,0.038,3.2100000381469727,,,2026-02-20,CAD
ETHY.TO,2024-11-27,0.041,4.260000228881836,,,2026-02-20,CAD
ETHY.TO,2024-12-27,0.041,3.859999895095825,,,2026-02-20,CAD
ETHY.TO,2025-01-29,0.041,3.5899999141693115,,,2026-02-20,CAD
ETHY.TO,2025-02-26,0.041,2.619999885559082,,,2026-02-20,CAD
ETHY.TO,2025-03-27,0.041,2.2200000286102295,,,2026-02-20,CAD
ETHY.TO,2025-04-28,0.041,1.9500000476837158,,,2026-02-20,CAD
ETHY.TO,2025-05-28,0.041,2.6500000953674316,,,2026-02-20,CAD
ETHY.TO,2025-06-26,0.041,2.440000057220459,,,2026-02-20,CAD
ETHY.TO,2025-07-29,0.041,3.609999895095825,,,2026-02-20,CAD
ETHY.TO,2025-08-27,0.047,4.260000228881836,,,2026-02-20,CAD
ETHY.TO,2025-09-25,0.047,3.6549999713897705,,,2026-02-20,CAD
ETHY.TO,2025-10-29,0.047,3.634999990463257,,,2026-02-20,CAD
ETHY.TO,2025-11-26,0.047,2.7799999713897705,,,2026-02-20,CAD
ETHY.TO,2025-12-29,0.047,2.6449999809265137,,,2026-02-20,CAD
ETHY.TO,2026-01-28,0.047,2.6600000858306885,,,2026-02-20,CAD
ETSX.TO,2023-01-30,0.16,20.799999237060547,,,2026-02-20,CAD
ETSX.TO,2023-02-27,0.16,20.18000030517578,,,2026-02-20,CAD
ETSX.TO,2023-03-30,0.16,19.68000030517578,,,2026-02-20,CAD
ETSX.TO,2023-04-27,0.16,20.260000228881836,,,2026-02-20,CAD
ETSX.TO,2023-05-30,0.16,19.31999969482422,,,2026-02-20,CAD
ETSX.TO,2023-06-29,0.16,19.450000762939453,,,2026-02-20,CAD
ETSX.TO,2023-07-28,0.16,19.770000457763672,,,2026-02-20,CAD
ETSX.TO,2023-08-30,0.16,19.5,,,2026-02-20,CAD
ETSX.TO,2023-09-28,0.16,18.549999237060547,,,2026-02-20,CAD
ETSX.TO,2023-10-30,0.16,17.809999465942383,,,2026-02-20,CAD
ETSX.TO,2023-11-29,0.16,18.780000686645508,,,2026-02-20,CAD
ETSX.TO,2023-12-28,0.16,19.3799991607666,,,2026-02-20,CAD
ETSX.TO,2024-01-30,0.16,19.559999465942383,,,2026-02-20,CAD
ETSX.TO,2024-02-28,0.16,19.459999084472656,,,2026-02-20,CAD
ETSX.TO,2024-03-27,0.16,19.950000762939453,,,2026-02-20,CAD
ETSX.TO,2024-04-29,0.16,19.6200008392334,,,2026-02-20,CAD
ETSX.TO,2024-05-31,0.16,19.709999084472656,,,2026-02-20,CAD
ETSX.TO,2024-06-28,0.16,19.190000534057617,,,2026-02-20,CAD
ETSX.TO,2024-07-31,0.16,20.100000381469727,,,2026-02-20,CAD
ETSX.TO,2024-08-30,0.16,20.200000762939453,,,2026-02-20,CAD
ETSX.TO,2024-09-27,0.16,20.649999618530273,,,2026-02-20,CAD
ETSX.TO,2024-10-31,0.16,20.610000610351562,,,2026-02-20,CAD
ETSX.TO,2024-11-29,0.16,21.709999084472656,,,2026-02-20,CAD
ETSX.TO,2024-12-31,0.16,20.860000610351562,,,2026-02-20,CAD
ETSX.TO,2025-01-31,0.16,21.520000457763672,,,2026-02-20,CAD
ETSX.TO,2025-02-28,0.188,21.260000228881836,,,2026-02-20,CAD
ETSX.TO,2025-03-31,0.188,20.309999465942383,,,2026-02-20,CAD
ETSX.TO,2025-04-30,0.188,20.3799991607666,,,2026-02-20,CAD
ETSX.TO,2025-05-30,0.188,21.18000030517578,,,2026-02-20,CAD
ETSX.TO,2025-06-30,0.188,21.459999084472656,,,2026-02-20,CAD
ETSX.TO,2025-07-31,0.188,21.610000610351562,,,2026-02-20,CAD
ETSX.TO,2025-08-29,0.188,22.270000457763672,,,2026-02-20,CAD
ETSX.TO,2025-09-29,0.188,22.899999618530273,,,2026-02-20,CAD
ETSX.TO,2025-10-31,0.188,22.979999542236328,,,2026-02-20,CAD
ETSX.TO,2025-11-28,0.188,23.59000015258789,,,2026-02-20,CAD
ETSX.TO,2025-12-31,0.188,23.739999771118164,,,2026-02-20,CAD
ETSX.TO,2026-01-30,0.188,23.399999618530273,,,2026-02-20,CAD
FLX.TO,2023-12-28,0.064,7.090000152587891,,,2026-02-20,CAD
FLX.TO,2024-01-26,0.036,7.019999980926514,,,2026-02-20,CAD
FLX.TO,2024-02-26,0.036,6.980000019073486,,,2026-02-20,CAD
FLX.TO,2024-03-25,0.036,7.050000190734863,,,2026-02-20,CAD
FLX.TO,2024-04-25,0.036,7.019999980926514,,,2026-02-20,CAD
FLX.TO,2024-05-29,0.036,7.050000190734863,,,2026-02-20,CAD
FLX.TO,2024-06-26,0.036,7.110000133514404,,,2026-02-20,CAD
FLX.TO,2024-07-29,0.045,7.079999923706055,,,2026-02-20,CAD
FLX.TO,2024-08-28,0.045,7.230000019073486,,,2026-02-20,CAD
FLX.TO,2024-09-26,0.045,7.010000228881836,,,2026-02-20,CAD
FLX.TO,2024-10-29,0.046,7.309999942779541,,,2026-02-20,CAD
FLX.TO,2024-11-27,0.046,7.239999771118164,,,2026-02-20,CAD
FLX.TO,2024-12-27,0.046,7.309999942779541,,,2026-02-20,CAD
FLX.TO,2024-12-31,0.18,7.199999809265137,,,2026-02-20,CAD
FLX.TO,2025-01-29,0.046,7.210000038146973,,,2026-02-20,CAD
FLX.TO,2025-02-26,0.046,7.210000038146973,,,2026-02-20,CAD
FLX.TO,2025-03-27,0.046,7.090000152587891,,,2026-02-20,CAD
FLX.TO,2025-04-28,0.046,6.989999771118164,,,2026-02-20,CAD
FLX.TO,2025-05-28,0.046,6.980000019073486,,,2026-02-20,CAD
FLX.TO,2025-06-26,0.046,7.059999942779541,,,2026-02-20,CAD
FLX.TO,2025-07-29,0.046,7.010000228881836,,,2026-02-20,CAD
FLX.TO,2025-08-27,0.046,7.179999828338623,,,2026-02-20,CAD
FLX.TO,2025-09-25,0.046,7.170000076293945,,,2026-02-20,CAD
FLX.TO,2025-10-29,0.046,7.139999866485596,,,2026-02-20,CAD
FLX.TO,2025-11-26,0.046,7.159999847412109,,,2026-02-20,CAD
FLX.TO,2025-12-29,0.046,7.099999904632568,,,2026-02-20,CAD
FLX.TO,2026-01-28,0.046,7.039999961853027,,,2026-02-20,CAD
FMAX.TO,2024-02-28,0.16,16.530000686645508,,,2026-02-20,CAD
FMAX.TO,2024-03-27,0.161,16.8799991607666,,,2026-02-20,CAD
FMAX.TO,2024-04-29,0.163,16.68000030517578,,,2026-02-20,CAD
FMAX.TO,2024-05-31,0.163,16.799999237060547,,,2026-02-20,CAD
FMAX.TO,2024-06-28,0.162,16.75,,,2026-02-20,CAD
FMAX.TO,2024-07-31,0.162,17.540000915527344,,,2026-02-20,CAD
FMAX.TO,2024-08-30,0.162,17.540000915527344,,,2026-02-20,CAD
FMAX.TO,2024-09-27,0.162,17.43000030517578,,,2026-02-20,CAD
FMAX.TO,2024-10-31,0.16,18.360000610351562,,,2026-02-20,CAD
FMAX.TO,2024-11-29,0.161,20.139999389648438,,,2026-02-20,CAD
